"year","id_country","fire_type","N","N_km","my_mean","year.y","month"
"201706","brazil","new",537,115.271699335953,-0.632060412748999,"2017","06"
"201707","brazil","new",3452,741.001687351413,-0.694903339353313,"2017","07"
"201707","brazil","cumu",957381,205510.120636785,-0.694903339353313,"2017","07"
"201708","brazil","new",11294,2424.35488324069,-0.76907427038781,"2017","08"
"201708","brazil","cumu",968675,207934.475520026,-0.76907427038781,"2017","08"
"201709","brazil","new",17465,3749.01346164323,-1.06062430295444,"2017","09"
"201709","brazil","cumu",986140,211683.488981669,-1.06062430295444,"2017","09"
"201710","brazil","cumu",992582,213066.320056385,-1.32291398623485,"2017","10"
"201710","brazil","new",6442,1382.83107471547,-1.32291398623485,"2017","10"
"201711","brazil","new",5732,1230.42342754875,-1.48756841895479,"2017","11"
"201711","brazil","cumu",998314,214296.743483934,-1.48756841895479,"2017","11"
"201712","brazil","cumu",1001203,214916.892346842,-1.39365935072571,"2017","12"
"201712","brazil","new",2889,620.148862907947,-1.39365935072571,"2017","12"
"201801","brazil","new",488,104.75342509487,-1.40333733208398,"2018","01"
"201801","brazil","cumu",1001691,215021.645771936,-1.40333733208398,"2018","01"
"201802","brazil","cumu",1002167,215123.823293135,-1.01918195214248,"2018","02"
"201802","brazil","new",476,102.177521199094,-1.01918195214248,"2018","02"
"201803","brazil","cumu",1002944,215290.613070387,-0.93860462302483,"2018","03"
"201803","brazil","new",777,166.789777251462,-0.93860462302483,"2018","03"
"201804","brazil","cumu",1003053,215314.010864107,-0.697382564269097,"2018","04"
"201804","brazil","new",109,23.3977937199606,-0.697382564269097,"2018","04"
"201805","brazil","new",252,54.0939818112851,-0.581242504555288,"2018","05"
"201805","brazil","cumu",1003305,215368.104845918,-0.581242504555288,"2018","05"
"201806","brazil","cumu",1003995,215516.219319925,-0.522112092355587,"2018","06"
"201806","brazil","new",690,148.11447400709,-0.522112092355587,"2018","06"
"201807","brazil","cumu",1006223,215994.478809908,-0.441791904519173,"2018","07"
"201807","brazil","new",2228,478.259489982314,-0.441791904519173,"2018","07"
"201808","brazil","cumu",1011265,217076.787763449,-0.425075166005732,"2018","08"
"201808","brazil","new",5042,1082.30895354166,-0.425075166005732,"2018","08"
"201809","brazil","cumu",1022704,219532.268152097,-0.64577121306168,"2018","09"
"201809","brazil","new",11439,2455.48038864798,-0.64577121306168,"2018","09"
"201810","brazil","new",5364,1151.42904141164,-0.707831253974758,"2018","10"
"201810","brazil","cumu",1028068,220683.697193509,-0.707831253974758,"2018","10"
"201811","brazil","cumu",1031754,221474.929006828,-0.792876268420881,"2018","11"
"201811","brazil","new",3686,791.231813319035,-0.792876268420881,"2018","11"
"201812","brazil","cumu",1032146,221559.075200757,-0.555998417287168,"2018","12"
"201812","brazil","new",392,84.1461939286657,-0.555998417287168,"2018","12"
"201901","brazil","new",238,51.088760599547,-0.628303982313176,"2019","01"
"201901","brazil","cumu",1032384,221610.163961356,-0.628303982313176,"2019","01"
"201902","brazil","cumu",1032893,221719.425218269,-0.49797424894974,"2019","02"
"201902","brazil","new",509,109.261256912477,-0.49797424894974,"2019","02"
"201903","brazil","cumu",1036306,222452.055217959,-0.525205523577385,"2019","03"
"201903","brazil","new",3413,732.629999690143,-0.525205523577385,"2019","03"
"201904","brazil","new",1349,289.57452961676,-0.420387910315852,"2019","04"
"201904","brazil","cumu",1037655,222741.629747575,-0.420387910315852,"2019","04"
"201905","brazil","new",336,72.1253090817135,-0.387682501742878,"2019","05"
"201905","brazil","cumu",1037991,222813.755056657,-0.387682501742878,"2019","05"
"201906","brazil","cumu",1038607,222945.984789974,-0.413324881886258,"2019","06"
"201906","brazil","new",616,132.229733316475,-0.413324881886258,"2019","06"
"201907","brazil","new",2833,608.127978060995,-0.397303293665603,"2019","07"
"201907","brazil","cumu",1041440,223554.112768035,-0.397303293665603,"2019","07"
"201908","brazil","cumu",1058877,227297.115787254,-0.507048923980597,"2019","08"
"201908","brazil","new",17437,3743.00301921975,-0.507048923980597,"2019","08"
"201909","brazil","new",10220,2193.81148456878,-0.79009187882282,"2019","09"
"201909","brazil","cumu",1069097,229490.927271823,-0.79009187882282,"2019","09"
"201910","brazil","new",2872,616.499665722265,-0.84495475948062,"2019","10"
"201910","brazil","cumu",1071969,230107.426937545,-0.84495475948062,"2019","10"
"201911","brazil","new",3802,816.132217644865,-0.941992845614113,"2019","11"
"201911","brazil","cumu",1075771,230923.55915519,-0.941992845614113,"2019","11"
"201912","brazil","cumu",1076609,231103.443110579,-0.679610473191044,"2019","12"
"201912","brazil","new",838,179.883955388321,-0.679610473191044,"2019","12"
